336,1427675580212,2015-03-30-8-33-00AM,1011.35016,15.829863,200,205
337,1427675580412,2015-03-30-8-33-00AM,1011.3447,15.874782,200,205
338,1427675580612,2015-03-30-8-33-00AM,1011.23865,16.759943,200,205
339,1427675580812,2015-03-30-8-33-00AM,1011.35,15.829863,200,205
340,1427675581012,2015-03-30-8-33-01AM,1011.41986,15.248563,200,205
341,1427675581212,2015-03-30-8-33-01AM,1011.3664,15.692465,200,205
342,1427675581412,2015-03-30-8-33-01AM,1011.2787,16.424374,200,205
343,1427675581612,2015-03-30-8-33-01AM,1011.0704,18.16299,200,205
344,1427675581812,2015-03-30-8-33-01AM,1011.22845,16.844496,200,205
345,1427675582012,2015-03-30-8-33-02AM,1011.2467,16.691244,200,205
346,1427675582212,2015-03-30-8-33-02AM,1011.223,16.889416,200,205
347,1427675582412,2015-03-30-8-33-02AM,1011.38135,15.568277,200,205
348,1427675582612,2015-03-30-8-33-02AM,1011.41284,15.306693,200,205
349,1427675582812,2015-03-30-8-33-02AM,1011.4361,15.111164,200,205
350,1427675583012,2015-03-30-8-33-03AM,1011.4165,15.274985,200,205
351,1427675583212,2015-03-30-8-33-03AM,1011.37616,15.613196,200,205
352,1427675583412,2015-03-30-8-33-03AM,1011.49286,14.638197,200,205
353,1427675583612,2015-03-30-8-33-03AM,1011.3649,15.705676,200,205
354,1427675583812,2015-03-30-8-33-03AM,1011.41724,15.269701,200,205
355,1427675584012,2015-03-30-8-33-04AM,1011.36066,15.7400255,200,205
356,1427675584212,2015-03-30-8-33-04AM,1011.4368,15.10588,200,205
357,1427675584412,2015-03-30-8-33-04AM,1011.48315,14.720108,200,205
358,1427675584612,2015-03-30-8-33-04AM,1011.40027,15.412384,200,205
359,1427675584812,2015-03-30-8-33-04AM,1011.3804,15.576204,200,205
360,1427675585012,2015-03-30-8-33-05AM,1011.3972,15.436164,200,205
361,1427675585212,2015-03-30-8-33-05AM,1011.338,15.930269,200,205
362,1427675585412,2015-03-30-8-33-05AM,1011.35645,15.777018,200,205
